%coordinate system: J2000
%epochtime: 2022-03-13T00:00:00
36	2465304.8840872785	-4667579.09980736	3594959.251248303
37	2465966.563995751	-4668207.464294081	3595093.138871466
38	2466634.4280842845	-4668860.922052328	3595213.0088577694
39	2467308.217700746	-4669539.273497544	3595317.970813482
40	2467987.6735886782	-4670242.289105711	3595407.18211497
41	2468672.535635036	-4670969.711140646	3595479.843900984
42	2469362.5503184707	-4671721.261155593	3595535.2230111673
43	2470057.4660034706	-4672496.638854986	3595572.632145615
44	2470757.0358974044	-4673295.526621411	3595591.4360002438
45	2471461.019113956	-4674117.592738836	3595591.050796116
46	2472169.1800117567	-4674962.4907294065	3595570.942362977
47	2472881.294375549	-4675829.875178819	3595530.628197416
48	2473597.144644517	-4676719.391605348	3595469.67238091
49	2474316.5219758386	-4677630.682757343	3595387.6845696555
50	2475039.226584286	-4678563.390895733	3595284.3177328915
51	2475765.067554366	-4679517.157355994	3595159.2680084975
52	2476493.864361057	-4680491.632841947	3595012.264449143
53	2477225.4454756365	-4681486.470493216	3594843.07419816
54	2477959.6486995993	-4682501.329680143	3594651.497640862
55	2478696.321002104	-4683535.877074638	3594437.365842858
56	2479435.3186244196	-4684589.787018505	3594200.540396874
57	2480176.5057017333	-4685662.743943561	3593940.9029503544
58	2480919.755062905	-4686754.441161954	3593658.360925702
59	2481664.9475649144	-4687864.581734317	3593352.8429617602
60	2482411.971730623	-4688992.878687614	3593024.296844396
61	2483160.723797738	-4690139.05556887	3592672.6887834477
62	2483911.1058770637	-4691302.844930831	3592297.9974195403
63	2484663.0270246007	-4692483.989784036	3591900.216319562
64	2485416.402433266	-4693682.243007539	3591479.3512079096
65	2486171.1530585084	-4694897.367148433	3591035.4185558464
66	2486927.205524959	-4696129.134723392	3590568.4446153403
67	2487684.4908476253	-4697377.326064377	3590078.463118912
68	2488442.9450162887	-4698641.730884911	3589565.515327577
69	2489202.5084014046	-4699922.147405913	3589029.648735744
70	2489963.125447036	-4701218.3820191035	3588470.9162024986
71	2490724.7444970077	-4702530.249306086	3587889.3750991784
72	2491487.31711652	-4703857.570445028	3587285.0868436843
73	2492250.7982348907	-4705200.174107794	3586658.11603367
74	2493015.1457842076	-4706557.895752916	3586008.529955103
75	2493780.320472887	-4707930.577290325	3585336.3980838736
76	2494546.2856035666	-4709318.066939533	3584641.7914779685
77	2495313.0067665423	-4710720.218277312	3583924.782949028
78	2496080.45176364	-4712136.890562802	3583185.446151814
79	2496848.590403778	-4713567.948256532	3582423.855443838
80	2497617.3943439685	-4715013.260737154	3581640.0856169537
81	2498386.8369383034	-4716472.7021062095	3580834.2115171044
82	2499156.893112094	-4717946.150667942	3580006.3083359255
83	2499927.539221986	-4719433.488943474	3579156.450936058
84	2500698.7529444066	-4720934.603358444	3578284.7138419054
85	2501470.513164235	-4722449.384021912	3577391.171106123
86	2502242.799862336	-4723977.724537628	3576475.8960937923
87	2503015.594067981	-4725519.521725725	3575538.961732023
88	2503788.877728237	-4727074.675511549	3574580.440080902
89	2504562.633641064	-4728643.088724646	3573600.4023659406
90	2505336.8453828176	-4730224.666929891	3572598.9189204588
91	2506111.49722775	-4731819.318269104	3571576.0590745583
92	2506886.5741312467	-4733426.9533083225	3570531.8913364043
93	2507662.0616274397	-4735047.484898639	3569466.4831437794
94	2508437.9457885036	-4736680.828042778	3568379.900905775
95	2509214.213177231	-4738326.899768825	3567272.20998631
96	2509990.8507907954	-4739985.619005858	3566143.474654982
97	2510767.846056153	-4741656.906494684	3564993.758212171
98	2511545.1867547585	-4743340.684661104	3563823.122856328
99	2512322.8609994175	-4745036.8775230665	3562631.6297241463
100	2513100.857200586	-4746745.410598531	3561419.338895369
101	2513879.164029199	-4748466.210810098	3560186.3093781997
102	2514657.7704163636	-4750199.206428752	3558932.5991953514
103	2515436.665500355	-4751944.326970733	3557658.2653200137
104	2516215.838611457	-4753701.50313213	3556363.363711692
105	2516995.2792509203	-4755470.666720102	3555047.949331221
106	2517774.9770659576	-4757251.75058133	3553712.076144204
107	2518554.921848295	-4759044.688565231	3552355.7971816384
108	2519335.1035008016	-4760849.415442637	3550979.164514484
109	2520115.51202656	-4762665.86685909	3549582.2292848956
110	2520896.1375148077	-4764493.9792839065	3548165.041725285
111	2521676.970124114	-4766333.6899570655	3546727.651170514
112	2522458.0000831117	-4768184.936862075	3545270.1061019725
113	2523239.217665962	-4770047.658665822	3543792.4541429183
114	2524020.613186935	-4771921.794683245	3542294.7420855756
115	2524802.176990989	-4773807.284839552	3540777.0159108397
116	2525583.899441506	-4775704.069631223	3539239.3208041587
117	2526365.7709220615	-4777612.090105286	3537681.7011886626
118	2527147.7818204085	-4779531.28781418	3536104.200731168
119	2527929.922523424	-4781461.604790332	3534506.8623653892
120	2528712.1834122404	-4783402.983517148	3532889.728310963
121	2529494.5548543776	-4785355.36689977	3531252.840090076
122	2530277.0272038775	-4787318.6982499715	3529596.2385532307
123	2531059.5907920613	-4789292.921251917	3527919.9638901004
124	2531842.2359233242	-4791277.979943339	3526224.0556495204
125	2532624.952872389	-4793273.818693723	3524508.552756993
126	2533407.731879989	-4795280.3821818605	3522773.49353064
127	2534190.563151874	-4797297.6153848795	3521018.9157019104
128	2534973.4368526377	-4799325.463552734	3519244.856428114
129	2535756.343105193	-4801363.872192883	3517451.352309693
130	2536539.2719872072	-4803412.787054703	3515638.439405831
131	2537322.213527559	-4805472.154113141	3513806.1532493313
132	2538105.1577090537	-4807541.919558277	3511954.5288634133
133	2538888.0944623486	-4809622.029777544	3510083.6007744893
134	2539671.0136649506	-4811712.431344347	3508193.4030270022
135	2540453.905140743	-4813813.071005401	3506283.969197273
136	2541236.7586581255	-4815923.895668078	3504355.3324068743
137	2542019.5639297515	-4818044.8523936225	3502407.5253366656
138	2542802.3106104867	-4820175.888382686	3500440.5802388713
139	2543584.9882970257	-4822316.950966643	3498454.5289498367
140	2544367.586526447	-4824467.98759861	3496449.4029023247
141	2545150.0947765904	-4826628.9458431145	3494425.2331373123
142	2545932.50246522	-4828799.773371131	3492382.0503158867
143	2546714.7989490363	-4830980.417949191	3490319.884730246
144	2547496.9735241737	-4833170.827432343	3488238.76631485
145	2548279.015424548	-4835370.949757759	3486138.724657109
146	2549060.913822638	-4837580.732936755	3484019.7890078425
147	2549842.6578299007	-4839800.125050396	3481881.9882913674
148	2550624.236495309	-4842029.07424183	3479725.3511155164
149	2551405.638806158	-4844267.528710772	3477549.905781196
150	2552186.8536873697	-4846515.436708418	3475355.680291825
151	2552967.8700027936	-4848772.746531115	3473142.7023624848
152	2553748.6765537094	-4851039.406517982	3470910.9994286783
153	2554529.2620810596	-4853315.365043465	3468660.5986551587
154	2555309.6152636264	-4855600.570514533	3466391.526944337
155	2556089.7247186294	-4857894.971366262	3464103.8109444794
156	2556869.579003725	-4860198.516056565	3461797.477057845
157	2557649.1666148547	-4862511.153065026	3459472.551448187
158	2558428.4759883042	-4864832.830887132	3457129.0600486505
159	2559207.4955003452	-4867163.49803168	3454767.0285690897
160	2559986.21346788	-4869503.103017421	3452386.4825032745
161	2560764.6181480326	-4871851.594370172	3449987.4471360315
162	2561542.6977401157	-4874208.920620078	3447569.94754986
163	2562320.440384949	-4876575.0302985525	3445134.0086318394
164	2563097.83416541	-4878949.871935976	3442679.6550800763
165	2563874.8671064535	-4881333.394059438	3440206.9114100975
166	2564651.527177391	-4883725.545189372	3437715.8019610983
167	2565427.802290302	-4886126.2738391105	3435206.3509017634
168	2566203.680301749	-4888535.528511545	3432678.5822363636
169	2566979.1490125433	-4890953.257697805	3430132.519810513
170	2567754.196169114	-4893379.4098749785	3427568.1873167213
171	2568528.809463558	-4895813.933504562	3424985.6082999865
172	2569302.976533897	-4898256.777031383	3422384.806162899
173	2570076.684965228	-4900707.88888139	3419765.8041710784
174	2570849.9222902893	-4903167.217460266	3417128.6254582377
175	2571622.6759893573	-4905634.711152545	3414473.293031152
176	2572394.933491047	-4908110.31832003	3411799.829774551
177	2573166.6821739646	-4910593.987300464	3409108.2584557435
178	2573937.9093656708	-4913085.666406915	3406398.6017293697
179	2574708.6023438154	-4915585.303926538	3403670.8821419463
180	2575478.7483371715	-4918092.848119386	3400925.122136283
181	2576248.334526376	-4920608.247217386	3398161.344055832
182	2577017.348043259	-4923131.449424431	3395379.5701488024
183	2577785.775972818	-4925662.40291459	3392579.822572467
184	2578553.605353113	-4928201.055831873	3389762.1233971226
185	2579320.8231758997	-4930747.356289555	3386926.4946101066
186	2580087.4163877275	-4933301.252369252	3384072.9581196723
187	2580853.371889798	-4935862.6921209665	3381201.535758661
188	2581618.6765389903	-4938431.623562146	3378312.2492883704
189	2582383.3171483404	-4941007.994677384	3375405.1204021024
190	2583147.280488175	-4943591.753417699	3372480.1707287836
191	2583910.553285299	-4946182.8477008855	3369537.421836421
192	2584673.122225528	-4948781.225410358	3366576.895235427
193	2585434.973952858	-4951386.834395403	3363598.6123820753
194	2586196.09507007	-4953999.622471027	3360602.5946817324
195	2586956.47214064	-4956619.537417075	3357588.8634920735
196	2587716.0916880104	-4959246.526978662	3354557.440126241
197	2588474.940196238	-4961880.538866181	3351508.3458558223
198	2589233.0041116956	-4964521.520754487	3348441.6019140026
199	2589990.269842957	-4967169.420283206	3345357.229498423
200	2590746.723760593	-4969824.185057181	3342255.249774173
201	2591502.3521995144	-4972485.762645415	3339135.683876579
202	2592257.14145826	-4975154.100581966	3335998.552913957
203	2593011.0777993393	-4977829.14636592	3332843.8779704333
204	2593764.147451612	-4980510.847460657	3329671.6801085826
205	2594516.3366094152	-4983199.151294627	3326481.980372061
206	2595267.6314324476	-4985894.005261877	3323274.7997882757
207	2596018.018048194	-4988595.356721205	3320050.159370769
208	2596767.4825519593	-4991303.152996679	3316808.0801218282
209	2597516.01100633	-4994017.341378303	3313548.583034903
210	2598263.589442983	-4996737.869121639	3310271.6890970306
211	2599010.2038631667	-4999464.683448063	3306977.419291166
212	2599755.8402375607	-5002197.731545427	3303665.7945984895
213	2600500.4845072688	-5004936.960568062	3300336.8360007177
214	2601244.12258497	-5007682.317636762	3296990.564482336
215	2601986.7403539475	-5010433.749839912	3293627.001032783
216	2602728.3236707565	-5013191.204232656	3290246.16664865
217	2603468.8583636754	-5015954.627838405	3286848.0823357506
218	2604208.33023472	-5018723.967648396	3283432.7691112403
219	2604946.725060177	-5021499.170622046	3280000.2480056626
220	2605684.0285897823	-5024280.183688112	3276550.5400650003
221	2606420.2265490945	-5027066.953744035	3273083.6663526357
222	2607155.3046390815	-5029859.4276569905	3269599.647951286
223	2607889.2485367088	-5032657.55226421	3266098.505964935
224	2608622.043895291	-5035461.274373485	3262580.261520768
225	2609353.6763456794	-5038270.540763364	3259044.93577099
226	2610084.131496936	-5041085.298183486	3255492.5498946505
227	2610813.394935591	-5043905.493355746	3251923.1250994797
228	2611541.452227509	-5046731.072974113	3248336.6826236253
229	2612268.2889184174	-5049561.983705052	3244733.2437374284
230	2612993.890532897	-5052398.172188916	3241112.8297451157
231	2613718.242577624	-5055239.585039002	3237475.461986545
232	2614441.3305389388	-5058086.168843644	3233821.161838784
233	2615163.139885542	-5060937.870165622	3230149.9507178427
234	2615883.656068123	-5063794.635543147	3226461.8500801986
235	2616602.8645202634	-5066656.411490253	3222756.881424482
236	2617320.7506582034	-5069523.144497716	3219035.066292993
237	2618037.2998826983	-5072394.781033003	3215296.4262732263
238	2618752.497578826	-5075271.267541124	3211540.982999445
239	2619466.3291158234	-5078152.550445663	3207768.7581541454
240	2620178.7798485938	-5081038.576148813	3203979.7734695454
241	2620889.8351186896	-5083929.291031736	3200174.050729051
242	2621599.480253416	-5086824.641455936	3196351.61176865
243	2622307.7005669177	-5089724.573763547	3192512.4784783847
244	2623014.4813612793	-5092629.034277691	3188656.672803706
245	2623719.8079263447	-5095537.969303409	3184784.216746883
246	2624423.6655409704	-5098451.325127961	3180895.132368301
247	2625126.039472791	-5101369.048021865	3176989.4417878482
248	2625826.914978662	-5104291.084239537	3173067.167186224
249	2626526.2773062526	-5107217.380019383	3169128.330806236
250	2627224.1116939373	-5110147.881584862	3165172.954954042
251	2627920.403370341	-5113082.535145513	3161201.062000505
252	2628615.1375568183	-5116021.2868967205	3157212.674382326
253	2629308.2994665243	-5118964.083021097	3153207.8146033697
254	2629999.874304856	-5121910.869689153	3149186.5052357917
255	2630689.847271176	-5124861.593059412	3145148.768921324
256	2631378.2035584874	-5127816.19927951	3141094.628372386
257	2632064.9283540035	-5130774.634486849	3137024.1063732663
258	2632750.0068388437	-5133736.84480967	3132937.2257812745
259	2633433.42419074	-5136702.776366738	3128834.0095278746
260	2634115.1655824333	-5139672.375268998	3124714.480619799
261	2634795.216183138	-5142645.587619867	3120578.662140161
262	2635473.5611588177	-5145622.35951604	3116426.5772495107
263	2636150.1856726315	-5148602.637048274	3112258.2491869447
264	2636825.0748859313	-5151586.366301767	3108073.7012711377
265	2637498.213957941	-5154573.493357408	3103872.956901407
266	2638169.588046722	-5157563.9642922	3099656.039558742
267	2638839.1823100056	-5160557.725179856	3095422.9728067904
268	2639506.9819050594	-5163554.722091795	3091173.7802929124
269	2640172.971989157	-5166554.901098001	3086908.485749101
270	2640837.1377207763	-5169558.2082672985	3082627.1129930485
271	2641499.464259548	-5172564.589668476	3078329.685929045
272	2642159.936766851	-5175573.9913708605	3074016.228548944
273	2642818.5404061945	-5178586.359445271	3069686.764933105
274	2643475.2603443023	-5181601.639964367	3065341.3192513315
275	2644130.081750515	-5184619.779003964	3060979.915763788
276	2644782.989798531	-5187640.722643239	3056602.578821848
277	2645433.9696659707	-5190664.416965878	3052209.3328690818
278	2646083.0065346994	-5193690.808060962	3047800.20244203
279	2646730.0855926843	-5196719.842023047	3043375.212171166
280	2647375.1920329696	-5199751.464953692	3038934.386781681
281	2648018.3110549045	-5202785.6229618415	3034477.7510943636
282	2648659.4278643383	-5205822.262164793	3030005.330026433
283	2649298.5276750047	-5208861.328688475	3025517.1485923384
284	2649935.5957067297	-5211902.768669405	3021013.231904601
285	2650570.617188779	-5214946.528254003	3016493.605174594
286	2651203.57735868	-5217992.553600226	3011958.2937133554
287	2651834.4614628367	-5221040.790878312	3007407.322932314
288	2652463.254756749	-5224091.186271661	3002840.7183441385
289	2653089.9425069503	-5227143.68597693	2998258.505563416
290	2653714.509989372	-5230198.236205854	2993660.710307471
291	2654336.9424914992	-5233254.783185195	2989047.3583970666
292	2654957.225312076	-5236313.273158001	2984418.4757571192
293	2655575.3437615894	-5239373.652384309	2979774.0884174434
294	2656191.2831633175	-5242435.867141714	2975114.222513475
295	2656805.0288530434	-5245499.863726508	2970438.904286911
296	2657416.5661792937	-5248565.588454667	2965748.160086481
297	2658025.8805054994	-5251632.987661765	2961042.0163685544
298	2658632.957209043	-5254702.007704484	2956320.4996978347
299	2659237.781680949	-5257772.594961863	2951583.636748054
300	2659840.339328295	-5260844.695835107	2946831.454302579
301	2660440.6155739073	-5263918.256748774	2942063.979255079
302	2661038.5958564174	-5266993.224151829	2937281.2386101536
303	2661634.265630535	-5270069.544518521	2932483.259483945
304	2662227.6103687314	-5273147.164348638	2927670.0691047744
305	2662818.6155607724	-5276226.030168711	2922841.6948137535
306	2663407.2667140844	-5279306.088533006	2917998.1640653457
307	2663993.5493545695	-5282387.286024036	2913139.5044279997
308	2664577.4490270093	-5285469.569253512	2908265.7435846827
309	2665158.9512956096	-5288552.884863065	2903376.9093335066
310	2665738.0417438624	-5291637.179525387	2898473.029588269
311	2666314.7059757765	-5294722.399944698	2893554.1323789675
312	2666888.9296163055	-5297808.492857577	2888620.2458524206
313	2667460.6983110583	-5300895.405034102	2883671.3982727416
314	2668029.9977271953	-5303983.083278554	2878707.618021913
315	2668596.813554337	-5307071.47442997	2873728.9336002814
316	2669161.1315041305	-5310160.525363409	2868735.373627091
317	2669722.937311235	-5313250.182990563	2863726.966840962
318	2670282.21673368	-5316340.3942605695	2858703.742100415
319	2670838.9555532974	-5319431.106160935	2853665.728384356
320	2671393.1395762973	-5322522.265718214	2848612.95479253
321	2671944.754632994	-5325613.819999327	2843545.4505460477
322	2672493.7865797062	-5328705.716111548	2838463.2449878003
323	2673040.221297581	-5331797.901204214	2833366.3675829256
324	2673584.044694412	-5334890.322468917	2828254.847919321
325	2674125.2427040813	-5337982.92714073	2823128.7157079675
326	2674663.8012871183	-5341075.6624991	2817988.0007834923
327	2675199.7064316636	-5344168.4758684	2812832.733104493
328	2675732.9441539133	-5347261.314618691	2807662.942754014
329	2676263.5004978413	-5350354.126167067	2802478.659939957
330	2676791.361536058	-5353446.857978142	2797279.9149954463
331	2677316.513370665	-5356539.457564773	2792066.7383792945
332	2677838.942133018	-5359631.872489208	2786839.1606763005
333	2678358.6339839282	-5362724.050364073	2781597.2125977133
334	2678875.575115502	-5365815.938852476	2776340.924981564
335	2679389.7517501893	-5368907.485669588	2771070.32879305
336	2679901.150141354	-5371998.63858335	2765785.4551248928
337	2680409.7565744994	-5375089.345415009	2760486.335197663
338	2680915.5573667414	-5378179.554040391	2755173.0003601876
339	2681418.5388687933	-5381269.212389959	2749845.4820898348
340	2681918.6874627634	-5384358.268451028	2744503.8119928516
341	2682415.9895652025	-5387446.670267235	2739148.021804716
342	2682910.431626437	-5390534.365939977	2733778.143390436
343	2683402.0001302753	-5393621.303629617	2728394.2087448617
344	2683890.6815957134	-5396707.4315556595	2722996.2499929816
345	2684376.4625766817	-5399792.697997961	2717584.2993902247
346	2684859.3296627332	-5402877.051297445	2712158.3893227633
347	2685339.269478831	-5405960.439857265	2706718.552307779
348	2685816.26868657	-5409042.812143227	2701264.820993738
349	2686290.313984401	-5412124.116684754	2695797.2281606663
350	2686761.392108087	-5415204.302075734	2690315.806720416
351	2687229.4898299924	-5418283.316975881	2684820.5897169122
352	2687694.59396154	-5421361.110110618	2679311.6103263944
353	2688156.6913519176	-5424437.630272716	2673788.9018576806
354	2688615.7688892367	-5427512.82632285	2668252.4977523764
355	2689071.813500965	-5430586.647190332	2662702.4315851117
356	2689524.812153562	-5433659.041874457	2657138.737063801
357	2689974.7518544164	-5436729.959444487	2651561.4480297714
358	2690421.619650877	-5439799.34904125	2645970.5984580624
359	2690865.4026305	-5442867.159878033	2640366.2224575635
360	2691306.0879234537	-5445933.341240481	2634748.354271256
361	2691743.662700619	-5448997.842488503	2629117.028276358
362	2692178.114174583	-5452060.613056896	2623472.2789845252
363	2692609.4296013205	-5455121.602455547	2617814.1410420504
364	2693037.5962790004	-5458180.760271036	2612142.649230003
365	2693462.601549168	-5461238.036167119	2606457.8384643714
366	2693884.432797042	-5464293.379885628	2600759.7437962717
367	2694303.07745181	-5467346.741247328	2595048.4004120724
368	2694718.522986982	-5470398.070152821	2589323.843633541
369	2695130.7569213	-5473447.31658313	2583586.1089179507
370	2695539.76681842	-5476494.430600848	2577835.231858253
371	2695945.540287148	-5479539.362351126	2572071.2481831955
372	2696348.0649831896	-5482582.062061809	2566294.19375742
373	2696747.328608028	-5485622.480044994	2560504.104581582
374	2697143.318910041	-5488660.566697558	2554701.0167924594
375	2697536.023684633	-5491696.272502111	2548884.966663053
376	2697925.4307753616	-5494729.548027454	2543055.9906026754
377	2698311.5280727576	-5497760.343930193	2537214.1251570326
378	2698694.3035161668	-5500788.610954883	2531359.4070083164
379	2699073.745093895	-5503814.299934935	2525491.8729752814
380	2699449.8408428803	-5506837.36179386	2519611.560013275
381	2699822.5788496556	-5509857.747545742	2513718.5052143806
382	2700191.9472505804	-5512875.408296235	2507812.745807362
383	2700557.9342322266	-5515890.295243298	2501894.3191578123
384	2700920.528031751	-5518902.359678116	2495963.2627681484
385	2701279.716937263	-5521911.5529858805	2490019.6142776497
386	2701635.489288055	-5524917.826646681	2484063.4114624965
387	2701987.8334757383	-5527921.132236033	2478094.6922358256
388	2702336.7379430616	-5530921.421426362	2472113.4946476775
389	2702682.191185692	-5533918.645987249	2466119.8568850933
390	2703024.181752423	-5536912.757786245	2460113.817272054
391	2703362.698244752	-5539903.708790157	2454095.414269539
392	2703697.72931789	-5542891.451065474	2448064.6864754534
393	2704029.2636807873	-5545875.936779465	2442021.672624709
394	2704357.290097139	-5548857.118200564	2435966.411589103
395	2704681.7973849876	-5551834.9476996735	2429898.942377405
396	2705002.774416863	-5554809.3777510235	2423819.3041352206
397	2705320.210121615	-5557780.360932303	2417727.53614506
398	2705634.0934833456	-5560747.849926143	2411623.6778262323
399	2705944.413541738	-5563711.797520991	2405507.768734792
400	2706251.159393688	-5566672.156611254	2399379.8485635584
401	2706554.320192867	-5569628.880198525	2393239.9571419815
402	2706853.8851493225	-5572581.921392795	2387088.1344361287
403	2707149.8435310293	-5575531.233412609	2380924.420548586
404	2707442.1846641093	-5578476.769585966	2374748.855718432
405	2707730.8979322496	-5581418.483351613	2368561.4803210692
406	2708015.97277846	-5584356.328259146	2362362.334868245
407	2708297.3987036585	-5587290.25797063	2356151.460007885
408	2708575.165268635	-5590220.226260718	2349928.8965240186
409	2708849.2620935678	-5593146.187017712	2343694.6853366867
410	2709119.6788585423	-5596068.094244399	2337448.8675018228
411	2709386.4053040682	-5598985.902058745	2331191.484211155
412	2709649.431230738	-5601899.564694957	2324922.576792049
413	2709908.746500377	-5604809.036503939	2318642.186707422
414	2710164.341036416	-5607714.271954072	2312350.355555612
415	2710416.204823221	-5610615.225632468	2306047.125070192
416	2710664.32790755	-5613511.852245248	2299732.5371199027
417	2710908.7003986035	-5616404.10661843	2293406.633708459
418	2711149.3124673427	-5619291.9436992435	2287069.4569743946
419	2711386.1543482915	-5622175.318556153	2280721.0491909366
420	2711619.2163389116	-5625054.186380184	2274361.4527658173
421	2711848.4888009964	-5627928.502485113	2267990.7102410886
422	2712073.962158842	-5630798.2223093305	2261608.8642930086
423	2712295.6269017123	-5633663.301415563	2255215.9577318076
424	2712513.4735840587	-5636523.695491714	2248812.033501524
425	2712727.49282425	-5639379.360352422	2242397.1346797864
426	2712937.6753059626	-5642230.251939269	2235971.304477676
427	2713144.011778857	-5645076.326321438	2229534.586239475
428	2713346.493058068	-5647917.53969682	2223087.023442493
429	2713545.110024392	-5650753.8483929075	2216628.659696822
430	2713739.853626153	-5653585.208866743	2210159.5387451546
431	2713930.7148773023	-5656411.577706824	2203679.7044625264
432	2714117.6848594914	-5659232.911632946	2197189.2008561427
433	2714300.7547215726	-5662049.167497384	2190688.0720650777
434	2714479.9156798786	-5664860.302285686	2184176.3623601003
435	2714655.159019221	-5667666.273117019	2177654.1161433742
436	2714826.4760921905	-5670467.0372455	2171121.377948287
437	2714993.8583199526	-5673262.55206065	2164578.1924391035
438	2715157.2971930187	-5676052.77508793	2158024.604410777
439	2715316.784270916	-5678837.663989788	2151460.6587886643
440	2715472.31118168	-5681617.176566793	2144886.400628243
441	2715623.8696245453	-5684391.270757228	2138301.8751148726
442	2715771.4513678546	-5687159.904639006	2131707.1275634817
443	2715915.0482509118	-5689923.03642958	2125102.203418306
444	2716054.6521832	-5692680.6244872585	2118487.148252585
445	2716190.255145445	-5695432.627311579	2111862.007768303
446	2716321.8491889224	-5698179.003544451	2105226.827795832
447	2716449.426437234	-5700919.711970204	2098581.6542936983
448	2716572.9790857625	-5703654.711516715	2091926.5333481932
449	2716692.4994011256	-5706383.96125652	2085261.5111731538
450	2716807.979722786	-5709107.4204068985	2078586.6341095748
451	2716919.4124631295	-5711825.048330683	2071901.948625315
452	2717026.7901069894	-5714536.804537377	2065207.5013147504
453	2717130.105212336	-5717242.648683579	2058503.338898478
454	2717229.3504112638	-5719942.540573482	2051789.508222928
455	2717324.5184085923	-5722636.440160265	2045066.0562600612
456	2717415.6019837745	-5725324.307546077	2038333.0301070404
457	2717502.593990231	-5728006.102983194	2031590.4769857945
458	2717585.4873563377	-5730681.7868743185	2024838.4442427685
459	2717664.2750849742	-5733351.319773674	2018076.9793484875
460	2717738.950253583	-5736014.662387819	2011306.1298972128
461	2717809.506015713	-5738671.775575645	2004525.9436065801
462	2717875.935600496	-5741322.620349519	1997736.4683172293
463	2717938.232312085	-5743967.157876331	1990937.7519924152
464	2717996.389531201	-5746605.349477547	1984129.8427176028
465	2718050.400715399	-5749237.156629939	1977312.7887001284
466	2718100.259397836	-5751862.54096691	1970486.6382687567
467	2718145.95918921	-5754481.46427843	1963651.4398733156
468	2718187.4937767633	-5757093.888512241	1956807.242084282
469	2718224.856926421	-5759699.775773672	1949954.0935923832
470	2718258.042479754	-5762299.088327851	1943092.0432081735
471	2718287.044357261	-5764891.788598947	1936221.139861604
472	2718311.856557727	-5767477.839171233	1929341.432601673
473	2718332.4731578813	-5770057.202790005	1922452.9705958995
474	2718348.8883125447	-5772629.842362335	1915555.8031299796
475	2718361.096256135	-5775195.720957089	1908649.9796073101
476	2718369.0913020973	-5777754.8018059535	1901735.5495485663
477	2718372.8678423	-5780307.048304485	1894812.562591243
478	2718372.4203486186	-5782852.424012134	1887881.0684892472
479	2718367.743372966	-5785390.89265297	1880941.1171123886
480	2718358.8315466903	-5787922.418116702	1873992.7584459938
481	2718345.6795814964	-5790446.964458994	1867036.0425903841
482	2718328.28226949	-5792964.495902202	1860071.0197604727
483	2718306.634483366	-5795474.97683598	1853097.7402852194
484	2718280.731176691	-5797978.371817906	1846116.254607248
485	2718250.567383884	-5800474.645574202	1839126.613282316
486	2718216.138221349	-5802963.762999959	1832128.8669788358
487	2718177.438885952	-5805445.689160526	1825123.0664774142
488	2718134.4646567525	-5807920.389291407	1818109.2626703542
489	2718087.210895062	-5810387.828798987	1811087.5065611596
490	2718035.6730438387	-5812847.973261505	1804057.8492640452
491	2717979.8466283265	-5815300.788429434	1797020.3420034368
492	2717919.727257004	-5817746.240225771	1789975.036113452
493	2717855.310619899	-5820184.294747452	1782921.9830374087
